review_id,user_id,business_id,stars,useful,funny,cool,date
hmhwuLywsBGkBtJSMbQeqj,etEnzxlnozTuFmesVegRdn,CyoxpFFEktmkIHLWJcRekV,1,4,2,2,1545466272
MbYkPmhLVHCyHeCoBjlmPW,YORFhpeSnnDGVDtpwjihOe,CjrIRpYejJPeweAdxsQiZc,3,9,4,2,1445768508
WhKrZxYBryBUlQzZmcSRuv,xyMBQPrwuTttRjfTGQRdFh,mkNOMiOOcqDEWKJYZBeAHz,2,3,3,5,1613514676
PwYtokzFdJMzNYtNxZpgmY,ZSdBZwiqsNYMaqwJZlwEen,oLKfkHiXWVIXpraaIZcNCG,3,9,1,2,1603957779
nkDYAUtzWLeeieHKlkjCxJ,UgwTWmsZeJSyCjDQLNmwRa,jQdHEiQXfFxOJDiEPGqDvX,0,7,5,1,1633823983
txDuwAXkAIoQNQaiuXuzSo,zuzXCmMsyrYkXbxZkyBfnv,yhqOcoEQqGweDArMdHlalB,4,5,2,2,1492210981
OfUySwyggcWNbosjgWGqzM,tRbWFkQfMocVXtFrxxAkyM,HFnkuUwvrmPNpjYqPAjWGS,2,1,4,5,1485468445
dDpIVxkjUAHfWORltdxFVz,ePirqIglvewxXdSkKLkZBq,yVIWRDpFmsvdPvfivICEdX,3,5,3,3,1525134855
ZFzyZHDErtcALmrSXuhqGG,FhDyclLqVfNwvRpsuQWwVG,tcEvwlydeTOhYmYiThjJuW,1,3,5,1,1466707425
OmcjrMCigYzIREIhlSCUuS,yAbkuFDIIDQuWMhbIIVTmS,MsadYCuBViJbyGtDphwazr,2,3,1,5,1462558254
jwlyIoUYSWvasyWxkTNbLA,sgSZiJItURJmXvvBosBSdG,ZaBRMnXJpqDBPoJuopbyhd,2,7,5,4,1542100971
YZdLoZnYmhcsnHuztpHRIV,GjjthhdPccijEbwyZvLozK,LhWWDPDjfeAbLYmGtaWtBz,1,5,3,3,1439753885
bMKUqgzgbqaimbFiQZgoJt,XnymeTvkcLCUKlmrCFRVzo,VaKOYVYWjyGgkThJWWDNXE,0,9,2,3,1488782347
RvkxrpPyPnOnfGfWefxkFg,vjeAGXmfhHSVoLGsusVWjt,CWmKBxGiZkmHeznrvZXFHa,5,9,4,3,1647857191
QPHKsTwhIgQkdRyBNjWFZN,HqZckJzYBZfUFZgrNGndlU,VDJLusxujLaBYNecCxmeob,3,4,1,5,1578825138
KvkwYnmJmXiEupsvszHHRu,icoWsbPFodFKQNcfJXZJTz,EcEpgDlyqmRLkuhpvqZdIy,4,7,2,0,1461814567
PwnNjGzCMsRNhBSboSIlEp,JEMnBvzHQNAFKDqvTVgfoj,oHAemWYbFXJgFhWUkeRvVH,4,1,3,1,1575098127
sBswIoNyOWLJnqlKbbPzoh,bYvOKxgOfwiISLnRkbHhOQ,kPPydxDzFVZENONeYZyUrw,2,9,3,4,1528074198
kKYqsIKSDJxSoflQuiSUUT,YzDSfaiEMMxrfLyMDkkMBX,VqZUjILPxzfHBlmJKhCekk,4,2,0,4,1667403543
CZyapqgJkUWMVtibehWwBA,bnNEwCcwnSHSnThPnRSzCi,ZgEEUNTgRSsfrxjeiJXBkw,5,8,5,1,1637729857
abDnMJsuSXIjupBAeFVDLY,AEJjTfYKkIoAyoiqknSWDQ,VwUMqOAzQZevwQUzSPoJgS,3,3,5,1,1442706710
IxgbSmHnVxnnJAnQpvyUIe,dGbsFKCVDUJukKSoPfWoPn,SKAfRaesQpGTTpkIemKack,0,8,3,0,1651986352
MGFnCGaQIorjFVXbsRgBnj,QKgWuCeRaQziEDgwgnbMXI,SIKwySOgCNNeZLuFzkUggi,1,4,3,5,1542691819
mdlTNAddCrWPNcjQZkydIz,SmHakgZLgaKuSGdfkgFqle,UDPfgEhLkvpFNwiinnZiiK,5,6,4,2,1474305065
dabneUnjdblrEFHpykbZwO,SnnWJvSuRYKrsaAApDYvjH,tAMPCVVdytNuUHZeToelly,3,7,4,2,1604170588
BiNocRveuVGnsPBUfUuDRL,HWWtvwsDNjqXIclaCKIYjc,MzMUbspAhLXyiBjgEmxGiX,4,5,3,5,1502894229
oTVaWlqIQnZdKotJchRHOp,VwPZOIWkChgDGvpaIbKCoa,vEqYVdYQPnzwzFuYfsBpsU,3,0,2,3,1495687008
SBhILTAYWqtNhUGMUCqjWg,NoaqwfqjkXckbSvAvTsgdP,TLqVlZDhuwsKpdWSwvqQyy,0,1,3,0,1527483406
sIXXUMwbQQcJigYxdEWnLJ,ymICRRoejZvEwQWQfzXWaB,XsRFTMSkJteVwpNVSvMuPy,2,0,4,1,1472957372
fhMTGeZjniUMKQFrqBWRof,hTfrEuNAtfTEpsjcdljjZu,fNHvvcsiAbdabdBBKdMhpH,3,4,3,1,1592583176
ZwqRcgnxCZgUoPDEtFFOsp,PUdyAPhJFrdVjCBhLbtkud,GHqsBfaCqizdHfBpMuSuBr,3,6,2,5,1626206640
MYPOiWOTIApEjMIXAbzorn,GczZAyHbcFPQqRsTslFKLO,DBDOWiLsYAJpAxvAFsmAUl,3,9,3,2,1547130558
MtwbVtWvjRJydEkVSaBJpe,UcAjABHZXmSXQDNGfmahtc,gtAbTcdEUQCpdonXkDzisn,2,6,2,4,1593970421
MieeXXUDZHJrtYMDXLQjRU,ZLcXOZQlDRDjxLCvYBIYJn,ZvfnyglqwPcOZnJzYljFrz,1,5,2,2,1440879586
RFsDczIWebnaKhMHvLeTjB,wLXBPbvNYRHKQLrWmuThno,BJICVisGuVSASgzbebIKpZ,3,4,2,0,1586919796
rxqcHxOkbwNozblRbiNxMM,JHfkaRPybLRUAEpZRxWSZY,qKGZbwIOGvnloNQbRIQtbn,2,8,3,5,1511233507
jPDhcNmUNexIedyypWbtbm,yUaBqCWtCEGEiPWIBKKuOf,safYaFOYAgqmohPxSJPSiV,5,8,2,4,1435750842
POeCUMFdCOJrtIuCzfEDuC,enOWhxGzkDIbCnpZLQNSjA,yBZZHOcnEcUjUqELODdTxw,1,1,5,4,1507472385
znrpQYzXmCoxERZKNOhJqY,JqxorkIOszygFlOQOTiMDy,tcNkOCPkpePCdqcmQbbjUc,4,2,1,1,1504721168
aIxLTGlHCpsBnyGTBwpvhM,HGJwwfUSjxhvLyxaxGxfiY,kaZPIjZkOSduXlbqfhoMWp,0,3,4,0,1585707887
pHRYVsTrLiJkyIVeIVCFsX,dlwjvdCzcmZMReUOioZdJc,lTSGnHBfvbETyGsRWThZMC,4,0,3,5,1564263272
UmzfQQxmdTeeNYFPwNYawc,psBmaPRcbiiUTfGNXFljBN,JElmTpMwDFiYydJhNzXHRf,3,3,3,5,1449018550
XhyuHxYhAQytvATMScwDEV,xiMUVbAapuafDVhuEYrHBs,ENNTVsXJavyojLCxRuKqWF,4,5,4,2,1467397385
wUxCxyAyrSQOpnjCREFQRq,aKYLcGvyWmIniJSAAwbKvw,QVcyFCCraTaojLACJZMzml,0,6,1,3,1590403513
jtnHQBxNUuFVPvZgTxHPOz,nMrfKcLlsKEecWDjQdwZWa,RUJXOPiLTFEgbKvZxEaAWJ,5,8,1,4,1587580541
QWYWYEWDDaTzOFjgQhXRDg,eAIGGvYPuxbBEsVTgpuqII,rcXBFoMBPmruNKOkxEmNGs,1,2,2,1,1442652951
hNElnuPJyGbQOcYAWsKioJ,hymzhbQAsKnTGWDQqkRbOJ,obqOGctjipHifQYaNYnOnY,3,1,1,5,1575753295
ohLuqqyPbXiNgmzquqLRGM,FyPqlKJpGXfUnmfcCCSAQn,BNKeWkRzmLzDMLdoYHYfjx,2,4,3,5,1608942169
qvLguJKCqXkZZuHmTuPdiF,LofiPDWWhZKxVZixMxlFOp,jddhLbnqRUkolGeJEJeQZn,1,3,4,4,1649021315
xSsvwrvmDaQBDvtxinhQpd,jhMqnJzUGkaSuXBDLosCmh,OjNuPkxHLlsQavCuLzosQd,2,9,0,5,1628822302
WxPaaXNdmdobCecesryQPn,IkmSpGRQqhUmdDAUZGphKe,rfJzsMClnHdQIGbMfFlbFD,2,8,1,5,1648735597
BNYoKfrJVwHmfBwYdhpTNQ,yiAMvknqHDXwcJvXvcsUeY,wZoDaZAyWHgqcWzqefoiOQ,3,4,2,1,1591291129
HRqCEOwxOMMoIgcvZVDgQT,norlqXqwVLarZaHBkOfkRW,ZnDqbTsDQXxuluEnefnelT,0,6,1,0,1581467838
aqyXWTawiWUADhUaOVKiMt,WhdgZBIBZEYmjUeBxTXgpz,zZREhmYPYjAyIODPNoRCDR,3,4,5,5,1633996564
RwJhDOQxJJXFezAlYHdhnG,wWylCLXKZMmOhfjuEwxljt,qQIoHZYNXROKGfnYhLtxvb,0,0,3,3,1581449582
zwImhVyuOzfoPFFrTEeshb,SlQvVcArcibgjLjJMbiJqm,rxSdECWYUYJljyqesgcOGB,2,1,2,4,1599582352
oXaYIICSEwLMTsAXQJWYTB,zLnRGafKUhcvGBesHjORaq,iwIBaCEgcdxjfgnDgaGeLC,1,6,0,3,1535107605
ufrrztveCBuKpEnVIbUObT,hHiPywLQluEwcwcOBeNQRD,mDBFWcqInnVsLFYaXLsgEz,2,0,4,0,1441497357
qeHeclfxiGABWYuXACUNbW,wnlaNJiSXXqPDhSftiMMoJ,fMMcwnAAjigVISIRITMFGB,0,6,0,1,1554938761
pfubgveFGFRTCxqKiRlgLf,qAXWoQmuBOHYOJaMtxZyHd,GvGyBVYjEPFNXbUlFmgvoG,0,0,5,4,1564391380
zzZWOvSANwYeVAPaBLFmqj,iiodyQrfqVxoequixPVGkK,DcOCuBBKIPnURWqVgFFXkb,4,7,0,1,1630947769
tuitotLdDWatjBVYCAuIpz,qzwYGlDyeXDxQaEdfzUwkM,LcXVbTXvpFLLfBcoHmWyrL,0,8,3,2,1537383539
dlNBhNDawPLEmWCpQZCyPs,zIeWDtjSZRTChhiEeToaVg,YhOACSWRAliXOqWzGjtFha,1,2,2,1,1593876250
YDOZhDZchpOwXbUKREtbBt,qVyaKDqNAcvmcGXfefSABK,pxXvOOgPoyjqLuYhvSECAF,4,0,2,3,1564832653
pCwqEiHNIFFRNxkXGiOrgB,lXpVewXrTvAUbCfJylzMgj,pXeDTIRjLnvdYzjpIrGkpX,1,4,5,3,1671389543
MJeTKLpiFMDkXfLaMjjNIZ,BODhGgAogxdbUIFVFjyNSF,snXXDLbfmFRolnUayvTuPf,5,1,3,3,1656143140
TXZYiQkqcRUxCDGwQZSSwH,ikpLwSMyEnKESNbTfqyHkS,aRlUMWpUGrdeNMZrehNbKK,4,7,4,0,1547855938
kkwOHYXqPqvGkEGMWwvGIm,RgjtVwGlExMLrqKIolzuPw,wbVFXzJgWgJNONphPwzwYI,5,3,5,4,1498199589
EmixSkFaFDXuRqpoVUFPSR,abCwGKNTJzbqBGrAoZviDo,YBSIctahqEKtCQsYjRWUJq,2,0,2,2,1548343638
mdvfdgNoEHFReEzDYqXyio,PqGfqShbuUthZwTDThJIYx,SkbZdWoNMuQXUddfZhLwcx,1,7,5,0,1662267220
WaayhXdlxcGoEEIeaRFCts,WBtwyeiNDjLbgCQJWGaFAt,LyYyhoOPmgwlbIshTMROtq,4,8,1,0,1557683093
XZaedNbhWQBVlwkeBBwJHq,fmhditeqqdaHzuQxqDyaRz,sDtdylHFIKDFwMBrHGkpxi,0,7,5,2,1672232180
faIKjUynUwUimLZfyAYpvO,LdkLmZEvfqIbrjClDdrZuV,IRiunLQMSdTdbriWtHkYBj,5,1,4,0,1578280620
LBbHgxQebbHJWGzyigirnN,RrYPscHzLSGgZeehEgCLlR,GlSkkqrDWHWgzahDHLQdeK,4,9,0,1,1614299121
VUzLLDZfLhTzGjSxkYKccH,jFEFwwEcfqvfrxmLwKmYxo,azssNbYepLJpBBEqjlmEcj,2,6,5,5,1577582757
zjdtIQVwtzXfuFhGakNvIg,wdqXoUXfRVCDiUkwLQUFOc,ZavbktKXVoPtihPoeCmWgA,4,7,1,4,1550680876
BYazwNvKyqehQXNdNqkuzF,HuMbGSVlvWhfuVoePEWaVZ,pceQcQwVESbXeiSwymHmRL,0,3,0,4,1591180716
ppbkzGYXmAaaFecPefCyhh,vclwyjEZwClkxXZShpEEHp,jpwKDCouSroixtBnDQXFkr,4,9,2,3,1524277442
euDvoJLucaXCjhftxjcmvb,YOXWZQFRGUOHLljCSDqZCA,nKrWMrvRkWMmKRNSPJNeMG,0,9,4,0,1485284663
vGhbwBzfDwcDbMBaBuQHgv,zZVAGCfUvdUeEVJxKFbtVN,GNTLJrQIZpOeCvVmuQyREr,4,3,0,1,1602480801
cJbSCftJotlPYUKnDOwqmK,aTMQekoqlXTNpunqvssWBT,NlBDkZbVJkYdbZzzuVhDOe,1,2,1,1,1553695728
OGkNLiKtstdTjBbMETpeXp,txZubKDGCezGdsUpSbGaUq,dJYbPhODNdfJbyOaqzYEmR,5,3,2,5,1536222520
PMOoggIZkfzbQrcOjEoxLX,XfHTrKEIEWsaIXrKpPzORS,DkxGqVUZAzRaCrMhUMlrbg,0,1,5,5,1437164407
aJamolRLTiCCHwAKvWnIWC,roQQfqlaQPlGyQJsTcwJbA,xBtgPFwSltyyglybQmhAye,3,3,0,1,1601408885
GaddkfHPywiAeBzADORwOA,IGpCkasXHCciPutOTaOBRV,NmJjmUSvuNpIyxbqHbCJlx,2,6,0,0,1526532543
FOsfEeoiftgIPNHhhZhkMJ,dGolzQzVMPWAooCwDzDHdB,uwVZCjnTSnCjKlfcHrBJuJ,4,9,3,3,1490502065
giPcrWgKNfFuyfWBOFlvVn,kNvdrcewuooRvjJkxxTDNu,cPodmcQVrUiaCDdaIbWpHo,5,2,5,5,1648982921
XhOftqCBzGZgiWjVMhCdDW,VPjisdCXSTDyGuesbmekvc,EMfOKHEjXXeqErwDoNdqIO,4,2,1,5,1528907508
ZpEvInqndmNPElqGudHxHH,KaDHEuKIqQItJUoyyvvpgG,WsxaKnKlNbNlSeJKkasTNX,2,4,1,5,1489103581
GtWkCmBRbkmsOfylSLPHAi,cBUEqAvdpRvzheyeNuNGZt,sLsvVCOtCBIWxZRsgkaGOw,4,0,3,2,1671484855
ZnjGoSUYufCWhNLhmsShXg,yEsVvjIGIuOQoZtMcCySwJ,PkWnjzBnXWrfcbcdFmvkAY,2,4,2,5,1624400634
FAaqmHpYvpLgzQlUUVYzDB,oMpolrrKaQFyDijMlKytVK,WdbwOBTzWvTtKUOxUCwYMm,2,8,0,0,1602626315
eLVkIvNApvqHXncWCiExap,dXCoYqdpYNKCmXUIkrgMYG,FfdJaekiIeoDTckSWLPOxx,3,9,0,5,1670739711
CctJnvDknTIfSqWjVhRiuE,ZqgKpleTWpEAoNdPKNaavO,ldRvmxLaGusBEvsHTkfnHG,2,4,4,4,1671632099
hXadpjkqNesosExzpEAnCo,IZURZBRvjOLpCyCOohqVSG,EyhRinsbWYBobgFlLzkLti,3,4,4,2,1662784867
UxQFXAcSwwMrgExaXggGPl,zXeFCNUZmyTyBJgqYBVelr,dROQCMilIqGFYigpcnxjVD,3,9,4,2,1594658249
UaHDlHOYETzxqSMbHqDxCE,slVxwUUZvfVLfJsCTaGrrv,LwmTUwTcNhnzIlJjljjVWq,5,5,3,4,1599669449
oFWeHhovjsFRzdnKRkLOQj,EqULEWMgCdOclaiGsirtBZ,ZCwQaguGUpfNmTCfwhOaBt,1,4,2,0,1631628450
dZINbmvoldsaRMIsWRRWvm,HscYJYpyBODCQGYLexkHuO,wbKtTXDMToNVUiWOPRpvPO,2,1,0,0,1523848968
sUfKqcQMcAygMnBkHiIshg,ciEKDyZTlmEkolqFeiOXlJ,nQVCXWtGRfgChbhDWtXrvI,1,8,2,1,1537389062
bXqyApKMwAOWocKOrnNEMW,HmmkgWUHFTpaIIOHNTMXFa,hgoikOktcyUDzKznKbBTMH,2,9,1,3,1660975580
HTkSydNSDNXCIetTIvYygk,eNgmGiMyhDfAdfleKGqXkR,CWjYOOjbKVfhDQUzfsVuUA,2,9,0,1,1655635557
dQTqiebvwifmWzLlkqScur,ausmEVjWihtdeULZvRdyYl,lTovMkoLRiqGNURbySjhwZ,4,0,3,4,1458929876
cGJIMztbsHJMkpLwwdqJJL,bugVjQlXptHkHKVrLuhxie,xObzlzotRSRKhimQecRZCp,2,9,2,3,1659100485
cqClvXZTlFGFSGKtTReamj,HkxFlmBXfDKEsLpDwuVMNp,lNumITzjyTOdGoyWAlchTV,3,4,0,0,1605175721
ABKdmHBSwuETAztyOnBSuO,oHZTDnDPuJvcpeFxglpBYK,FMcSqwQgUogQjfGSmOrpuj,3,7,1,2,1546198158
DRPcZRSMiXIowXFzRhjgMm,xHPoFpbOSlaQiJSmcCQUtx,SjCfMCkiqqEASkJIsVgPzE,2,5,5,1,1621077036
tFCqXseVojKVFnftBbVCPN,ZsxIPoAQzNKRdUZTHlEftx,VaQClmbjYbdKtlHWylVzSB,0,7,0,2,1650878697
mhudFKOOMEJRmUSkPvnBsr,bGAtilcLmpHaCVrWrZiUQR,aFfnCtxIUrBysZhtLPYQGV,5,2,5,0,1485913463
EabSusDkTRYnQXAOotPHqF,bjZYYnhOrMpsqoNvMXxihx,CDiSehftrUkaqyjpLqtgvI,5,4,5,5,1590464365
tlnIiRIuxelfaMIMUauiFJ,tIiXTychSnjBJLCaSAwpyq,KVzBxfrOllsGhAZTrByVQz,2,4,5,3,1439913089
sXXIUrNRQRZNomhbDmLzti,UqGAzSkJSDsrIFWRMvlYVj,KSCFNJrAklDiYHXdoHmKzU,4,5,1,0,1480721630
UzwPmLndtjrOrvomADKsNF,WyGCZlxOKTRBzHkpZSFYUU,McpgAAxwtnNGfrlhkhExhk,5,4,5,1,1489843619
SkdOhEfiFTFiHmRebrctpC,hscsPVqDysAWhamGfzWGnl,kemOzMgUeKctVvBaKCaftq,2,7,0,3,1510831100
ObJgUbfkusdRvdxcurOVkU,NFrhgumwSvrAbwCCXZtQUu,ebFmaSunvMqdrszKCBnrdR,0,6,0,1,1662709833
vIGTRzQYWyLIiSpnLPLdgk,KqFHEeiFUrfutINtlKCXxN,lmBrTlAHEugVkYWiysMmWI,5,0,2,4,1541976315
BfgXRmHwDXaWrUQnrAlBET,suyHurInunyLlnwuTFFSfO,iNaKqebPjfkSYIczfyLydG,1,6,5,0,1619537287
BoZZZPQWgHrmrzoHUZkjvf,xHwzUgghChekKICGkdfbRf,eoJbjLFxmASgKdwljOWClm,0,1,0,1,1563014358
dMdfKFcWyAiuOkFpXOuuIZ,kIcFrvArldltFHHpOYjWcV,aMaJZSjgRYNbkNSoEMoBeP,1,7,0,2,1475818407
FNkCTPFsplTbRVdNNOQBEu,TiUUGwZzJNrVUazuuroHcC,DxTzWuScXDIpgxBYxIprMX,1,1,4,3,1627501299
UVruStWoYWNHUGJZJBFVTo,vOGpQkxZrmxypsXIumHHLh,GnoVQcrSvjOLnEbQXeYizP,2,6,4,5,1540106976
kTHlgUaWlQQJXRhghgMlcL,hSssdJlQoeARiqTvHYJBLg,thpycIdeTwtjBoUAEqLWrC,1,0,2,1,1654359942
VAUTurCKKMElZzeewsHtVk,IkMzZRWAnJsOixIqJChZfS,pLDsjUCpqRzlsHQDrcQHjv,5,8,0,3,1672357953
bVHnEiIbZAtGRRADUUAtGC,qakzUSezSvjdpVXbYiZwru,KkqmbeZbSLJFMBScBySjdQ,1,3,3,2,1649679865
vWtDscMUzeyXZBbtnOzVdG,gIewsDxXWwdLHUlwAJbBtC,oRvvsGfprdAyqKcitnyRqM,2,7,0,5,1573864903
qTEelXPaCiGVbyASnQiuXO,AtfuNvblfIPexiIpCyqtxU,wMhlqzRfLnsvXJGgRpsnoJ,5,6,0,1,1596001773
rOEgpdxGQlHPnJPjWSUJij,vJAPJCZELnfRahJzDjXxoM,OgaeRvJCSwsUVjHwBFIOyW,3,2,4,1,1545148287
ELSegPAqiDQUWJenDNPZON,CmQuduWAkVZCEfgaqOXGAL,rEDCLCNMwkMQhVkEYUoWgE,4,6,2,3,1521775622
ythevelADKcWmLgQmXvffN,sfLWHcvuhVAPVUDQPjzYoY,sLsvVCOtCBIWxZRsgkaGOw,2,4,3,4,1531086055
SsbkzDkCpgcukUrgEuyNlH,nRMbKGDUMRkVVABDJOsQbn,iuLVJkIKSrXVEfnYQUgvfH,2,6,1,1,1525832083
tomHutYzQyIKTXzmMiNFkv,jQxINwtUyyrUkkQUbyKJBN,EmgafGAYhgibQqHyrfybhp,0,0,3,3,1506392656
ZUXkNyyizBAEmXljxyytss,gKhDNPrcMkPCIrJMiwymwa,rySmqGxNXQehVkHdgPaHrp,4,6,4,4,1444792570
zzKjGniJRxdwkoSwaxBPXA,carnAAkVWrLSAQlIzlqqYS,EYzpPRjznelrbgtUHdIFIU,0,0,3,3,1473782320
rCJyfGrSWvbUanGhuWFSMh,DwkaiSeXJbAOONmUPRQkUl,pHGzBNtOSvBeUoUIlTONdF,4,9,5,3,1535203023
kUeeQXZhvISpHijaqFoRgh,jWEOtAMiJchdVnQSeYMSgj,aCraoRVGOyhIFLOPIjmswq,5,3,2,1,1566562382
QroHFHTRGRQUfLNWaEtJXA,qgJroFmCRbpAtbKnavJYTa,niXwNJjnkDqQgcrdCVASjC,5,7,4,1,1668487960
tmlBjPrquGkqkbLwIMycmk,ZZKwpTvGGWMuKvTCWRYDCG,HTBHWnblEZcPkvOCSCQOYP,4,1,1,1,1580388749
syTftoMukAlljCEKzxBpZX,lpfwjoJpuzVIRKIblPcShv,ZNhOVMXkXpMnLjAtcYZsXY,4,0,2,2,1559495157
vdtCqZJzepnbyUVJeiDqwH,yMDNHhDpykEeyEiaJnsCAJ,iXnUIssMMVtjfffTknnTCg,4,4,0,1,1668851183
nfzadPsKblhHhjdBnXhgtr,ZLbCTaUyDTbfwxzwFOYpBx,QObMSpADMRNMRoqXkVKEsD,0,4,4,5,1535067183
pDpSwODnUFzrWGvKlEuUsF,DBtGvDEqlJtzDndDVfhTfE,JZSODHKmxARsMXVpFMBMcr,2,3,0,4,1570325375
LWBmZuYHunIOfZAupyhNHW,GaFwFMJXbwSDPAhspxXJHk,gfeJkgCfhTMatnulvABOcV,5,9,5,2,1660560154
ToBYJtewEOiCHFWaQoigOD,GoFrQESKOVxApJpGMcddbq,LxahKSkuyuppuYYHzQTCQU,2,3,5,0,1508965731
xinTacDmcFPxQwByAnKCXS,hPdwjMcPsXaVYUqnEmBBzw,HgrJHNiKvyVHmGzBXhXqhO,2,2,5,1,1447206184
BUwqeEUxkvrlpeukuvKhoo,YWDKDWoSCNliwOZPeCrKtj,VqZUjILPxzfHBlmJKhCekk,3,2,5,0,1488542446
hYmyfnsoBMXhLNflTBzZtq,ylwIowGnpOLPHUXizroPJZ,xQIUksCvwIboAGLuKIQWWc,5,3,0,4,1572141325
BXWNskLaclcLQdjfIdOkbf,cVISQbuKcXujhwKZfgVOGO,rJpyMyUztCQvMzngatDVRP,4,8,0,1,1486802973
HvXoxpNeqHLhWkNqzFoMnG,uduzSTyHODYhlLHjvRVuBK,WdAjQYHxxOLclDjehcpNqx,2,6,0,1,1587676390
ypJtsoPWVSqpplKyHUGzse,SROdWuqqUhwsJrZyafSWrb,ZynNAdkcOOiAzNEiYmKLYd,5,0,3,1,1587867387
VMCanVRmGCXdnLayzTBmrn,zfbKdnkFSclUmlTnFAzfip,iaCMLbwrKNzkjPeiHphgjJ,3,6,4,2,1491941462
RCWPDjGbTTkKHOMOoaQJOS,NlXXTSTDrLcQrHvzMmOrXu,AeBXUusqCSNwrKxiagsEOA,4,4,0,0,1528958168
DEgeJBaBwNkigPtxfLPbMa,yHpKFmwxHzlwmhIFlFhlii,qUhQQCYqGjVczhxNpbTqmX,1,0,5,0,1610689039
dzDFfsywgLpSwgSGoFHTqx,PBgWpckqqOdTYSMcetmBRo,KBELjKqGKPqQDaRxwrcDNn,3,1,0,1,1651816602
uOHLmLtcwLQGVXiPFmBYXu,XQczHobNomOAOqwyhfpPmu,dcsjErivfFztbrWVdAOSFr,1,2,0,3,1497892435
USwACAECnXOsmDeNbTouqx,vGndEHbXvGLUQldMpfyJHb,MOaODGJJtWBCrmjedWAPYI,1,2,2,2,1542950272
hnvpoJasiIBoAXxtwXOiEm,SyrlPfEAubPOOHsHjSHnqb,rxSdECWYUYJljyqesgcOGB,3,1,5,0,1437832072
MlaGTFWfwqUQUvSZwEatWH,rWjTRLPOHVuqYhfZjXzLWy,UPXnMYIYRKExHlKAXReoqj,1,2,4,3,1636454277
KwnylHknpmJgsewqwHcTEN,QZaRHDVGKorsgIALKOXyzh,AHUOoOFLPyhKuLjeMNWlAa,4,9,1,5,1550930263
gBShkWoYOszzLoAManDJeJ,QQlrUJESoXrYbTHnhGPfwM,XVxZGyaYDKoCTfwNZmpNDR,2,9,2,5,1506436467
KqZtibXmvmHFFXurbuJnJs,ODkDrwaRyeGZFZJPrCTkRc,zHyfnGTqBhHYjFCmneKTkh,3,5,5,3,1438689453
WvmZVefJBmCWbMcPyaBCvz,FVpmonbdnXYVqinHqJhjrq,eAdRSBEiFJCScPyzBFpQOt,3,3,2,2,1524521896
ACoEBIuzFuYPIPAFVHaFYl,jRajvWKDEdWDhOWObgFNOJ,WzdemTItunszVgCJgAQWcI,0,2,3,4,1478440414
pkJFHyEqHGPIrcfbDBsNkz,eUmmAZTYNQpctyvvjocnTY,eSxGlsUSWKfjVJeVnHlLnu,5,5,0,1,1566612328
BqzTIOnpVfSQuAznrKHPeg,SEgXIGbTXlCZCGKilYujgq,DXQFQIMIxRyxgeulwivLQV,2,0,4,0,1453011854
lfsszAOcEUynVvVzjMamEx,cKqLNHgWmAybuwnYtvsGOV,xFdvzqLkIQmPWYiUnZYldu,2,1,3,1,1592788786
kJEtJInlcprdauVhszSvjc,tgfSzPkcOAMfWMsHZFpngl,PcOwLemEZhKCMaznzjplwy,4,9,4,5,1610728849
ISpmCOzSDrdKOnjvBeCEms,bczqFbPkKaoRCPKqkWcYeR,ncqIVAuskovSXVNJCwHiOd,3,6,0,2,1445942179
uxdqrojbWpwLOKhwAzaJxZ,GpFqypDYCpkmPOhDaJHvri,wsHEfWNfrLzoEwmwVianlN,1,3,4,1,1527696043
zDHcLSLHDcKrGaXQsTRZFg,cIJPZtAfpmkGnWIXpRBteD,saEaljTNoRblNMZVwWGqSm,3,9,1,2,1474237432
ncWWLGnxElnmSbKjzTDCyY,cxdKFizKaIpjnboNcehNIR,JuEEzyGOlryWijJkqNaCfR,1,7,0,2,1450300743
PDOqEHIBqSiWFSNVXztPGs,wZpjAiccXuRXuXHeTPczCE,yDzSGRYYefjEtdmwQYyRck,3,8,5,2,1594433494
kMJZDAkSAaBvOnbuLjkdLA,mETqYTneruxYIjckSIbdkn,JxySFXqronOgZgatjJRFkp,1,6,0,2,1670722397
ZDSZmWEbWTtneExRauZoMh,VIXgOMOfUkkaZWnplzyeNA,hnITQWLuVUyqOrakifKYip,5,2,4,3,1537402237
BgFJzvqfdRbrtWgguxRNCc,GXnHINjdxSjtFqejItjcuV,UmdabDEagQyvhDIMOdYXDu,2,9,0,3,1574589932
jNExnZvpULYsroMFfXRClj,uMdjjvboEgvJxNYWIUTEEm,fhlzLIuYAGTpsSMZRgEShF,0,0,4,0,1584055378
AJaZnfuaIilosoDYDFuxXR,cQGchAiqySyUhGusMKZjZz,jmPiQLUCuDNGqmXLKHzIXq,1,2,4,3,1480785363
agBaSXNsQavkkactPQiJsm,aVTpjFfsjktiGAZvhOpTBE,IeeKIOXnJgbhJiwVmTUrgN,3,5,4,5,1657649684
wUkAHrHMjeozkQtNaiQIId,xDtiSTkwGtjWRWMsGeQgAg,vPelsDTYfpbShiwOsgBkcV,2,6,2,0,1532345492
ZvmjNvOwmLFltfqmgrDntw,zzBYDbEtEgIlFjITLlPKqA,jfnDcaKWeXwLOqPZkOWpvN,0,8,5,0,1522510622
oMunaJzWHUcMnXMaQzIeXD,DlrEkiMmYmPRwSsJYkWHnC,NUmLoPASAZQHNrTgcAHziy,0,1,3,5,1531566426
